0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,label
-0.11606641689787704,0.6600964857776528,-0.06818675792641099,0.14531218618938851,-0.33276235782149993,-0.1783398460191689,0.45087831954176966,0.7160019833034709,-0.4574578236933694,0.3596956635974638,-0.07730941802793657,-0.4518716528476409,0.5369166175047404,-1.1026248064466457,0.27614285967651275,0.5579179327636776,-0.9866593590235672,0.31630459716731824,-0.07578203833546035,-0.6768629568157258,-0.48424117841821485,0.8978832944870003,1.1003074012635539,-0.05333159223824285,0.5870654390602343,-0.12147673832054151,-0.1942383753900986,-0.37072761462395276,-0.7977466106232342,-0.02877343230178887,1.2115925098283369,0.4298916231093023,0.30077325339559474,-2.0102912445276173,0.5620846267543842,0.1822168699325417,0.34995121146914887,0.7133436618317525,-0.48969402351367314,-0.6603274563087341,-0.3794569024928386,0.05440535969895388,-0.9045596238055126,0.14122571698381883,0.644863548837104,2.1727514747933085,0.030531400590907948,-0.7525922216465719,-0.2768322858322277,0.11860408183839907,1
-0.11603572486608844,0.31821291826201603,-0.4443953113112773,0.6421403166519688,0.03349330438111872,-0.6104192174086106,0.37326952950689274,0.08817725168111226,-0.05623700304629529,0.49250681089651815,-0.05656637957278187,-0.08062555901068119,-0.05087965386853994,0.06302330236523651,-0.06879591889462393,0.6684193549109654,1.2158475954677974,-0.6508572343768813,-0.07583890539580229,-0.0028300479215341012,-1.365859349428511,-0.34388889007900697,1.1489697824312382,0.078359360410985,0.1757815509963941,0.016590492681629813,-0.24079719652471804,-0.5053710186167321,-1.4609392720268308,0.9779709030163056,0.3326510645803231,0.11977479676356176,-1.8547113374783333,-0.42134507145643696,-0.056882792998735915,-0.12224348998424639,-0.13717794672065176,-0.36528777526967293,0.047014720212034906,0.015058629749095291,-1.4983168596268361,-0.06835278930101357,0.7580216367864265,1.1799745612889911,0.7520498417538369,-0.4758483005198806,0.028329241942696468,-0.8150125392408543,-0.1912410741759913,0.29008570325078836,0
-0.11536904783880761,0.9530827747885982,-1.0674677329186752,0.5852949188534076,-0.2501292584885086,-0.17047966687420738,0.5373878756109247,-0.42270593566888454,-0.8246297059853201,1.6907979693441113,-0.0478800054868999,-0.2702680198684923,-0.10766021125388742,-0.5464170051827267,-0.2000503525349383,-0.5816177867969924,0.07800021674939787,-0.8630304738272226,-0.075149146595094,0.23393183748862553,-1.0875555630265379,-0.11055252123102889,0.06608954346912814,0.008903489101015535,0.1368419090298508,0.011613028850842387,0.4961608393122771,-0.4499403735458191,-1.0813681232881527,0.4535003111879876,0.9428886657169605,0.20262042254824283,-1.4353171439609762,-1.3243141913259473,0.06029385385303866,0.05396461224420416,-0.025108609535204118,0.3704315244598363,-0.2629244732823989,0.2096813860087472,1.5476797093805623,-0.04380655040283872,-0.4380623320389684,0.42097389170345384,1.1910844253132231,-0.439692105525624,0.03734328835976271,-0.7961030958816799,-0.13710263130904227,0.6762782597567961,1
-0.1162033643341185,0.3359565040173975,-0.9141963559104422,0.48332158758991667,1.5430765463569247,-0.015629857896193648,0.2346804620099451,-0.035962082878687796,-2.3210680666727095,0.1409088551111246,-0.06631697470449643,1.27733899160798,-0.027632081844267145,-0.27689539655289536,0.5723693314316658,2.1211509580198307,-0.9313570881634041,-0.8866989897070747,-0.07480941715846132,-0.4714434333982177,-0.7414726726981301,0.7088724118115018,-1.7838466753102067,-0.019540673598062094,-1.4159752194875581,-1.3345565043261316,0.2246860223669292,-0.7416488246990602,-0.46950806439332576,0.49034224002977506,1.4178814562780542,-0.7840256386357684,-1.7767639554350363,-1.7579668316014043,0.39654024179722086,0.24822916393218758,0.01794727120227978,1.3599675391507016,-0.7125653268280409,0.3176313426911429,1.0126104997067498,-0.057110636780321036,-0.843353364587279,1.1752774281659815,-0.5345524297111887,-0.4550371838715219,0.04589127352228762,-0.6166006668776977,0.3227208710616967,0.049900623565078725,1
0.2706197314304621,-3.9585509558547742,0.8580877843918571,0.7541740789567689,-1.1604821014666398,2.355572821427784,-0.9276133871305084,-0.010509472154913215,0.5491999855360842,-1.6023616990347958,-0.010631995607838429,-0.8440829764013837,-0.45491581885643506,0.8817395363402755,-0.6343010810132664,0.6480288492594963,-1.8120203451817778,0.1438660768603644,-0.07140819881787934,0.9637101439746498,1.341437327817698,2.19773812485421,-1.714488497885217,-0.1105169689490781,1.0252900894930697,1.1931880847990164,-0.7562737685689285,1.2871085431246527,1.31777194264079,-1.0371933875595827,0.7085169699211099,2.4474401784702224,0.8901642458703215,0.45669991394733056,0.36346977380141093,0.8976590201038076,-0.0780488089675155,1.6488393482202186,0.727005935338581,0.4098399238259835,1.2763021661673497,0.1102367250716482,-0.3403748916225748,-1.1346679857993904,-2.2444016983335127,-0.492415627423165,0.02584849103739626,1.444985829485136,-0.5372857029449678,-3.7617874174401873,1
-0.1160581379338535,1.226054499115954,-0.5463704354283949,0.5590450083851054,0.308899020521843,-1.3009866041347435,1.4599725880154277,-0.017308498680636362,0.47706331602422786,1.81201586652056,-0.06686853199870214,0.21726735737196556,0.22749875736552883,-0.8356444184929579,-0.649419437633287,0.38583191836955066,0.02419484762102201,-0.2962234879941128,-0.0739046436026727,-1.183235609355475,-0.79752437381038,-0.22030774485578708,-0.4413249837161482,0.09329212216000106,-0.23564002384651098,-0.6864092043882176,0.31104878766031485,-0.8925377487888622,-0.304731915932467,0.3258196224851151,-1.3939615445689728,-0.5710492760605815,-0.16390444805749113,0.9152900946578741,1.2697776333076036,0.2586884901178276,-0.03424070420003408,-1.0327956017015183,0.8833414431433353,-1.7981536045745545,-0.8453105668217477,-0.07665654701452976,-0.8679181646653062,0.5133139772893839,0.5035791502125844,1.0306184131205507,0.028472417223853155,-0.8533016570009206,-0.24567303233663784,0.6362068788552523,0
-0.116034068649247,0.6662565500572135,0.005905376132012855,0.8166137914442962,0.9273479049114983,-0.31163487871778234,1.1542673326567052,0.5385631745110977,0.4032041885274594,0.7737379567131432,-0.056497116801918545,0.5546530400239763,-0.13480669756928665,-0.3253260175843048,0.6934802047855594,-0.5795403457992618,-0.7574726741338091,0.041627873594825414,-0.07487887780676446,-0.6620622001777592,-1.4780941000239556,0.7780842845365787,-0.18091898758830596,0.06095356979929076,-0.6079158108239464,-1.4261236246182434,0.18762228808327272,-0.777144694590816,-1.0970205157149338,1.6525556762106235,0.5539446209948475,-0.10024063358827447,-1.1471395358516183,-1.287887430479034,0.3519275478521219,0.20375378469613117,-0.05639159053739175,0.6733408322161475,-0.8436699965899042,0.03246608775084052,1.7193158629904928,-0.0372327767827332,-0.9174911276735819,1.2630817647113528,0.6197102546777272,0.1446621471990634,0.025067923828784724,-0.9135380144770648,0.1522082257022183,-0.09665125991332955,0
-0.046539382675926756,-0.20160191258004395,0.4885386533536867,-0.449525167691752,-0.6281505036062784,1.5662063791162497,-0.651257780886865,-0.27283193287636426,0.5883614287908422,-0.5294796848306401,-0.017239450917978065,-0.6436206539081318,-0.41434583936551767,0.6797720054875661,-0.5767773838470361,1.306422517220769,-3.3289500013595883,-0.05570107531332217,-0.07495401810411119,1.6982832862934858,0.5922180106730208,0.4857630810732248,-0.5627892179365405,0.013838220979197229,0.6070211542629704,0.8092084432118192,-0.12772669086306856,0.8646798095230888,0.9018272828542997,-1.0125858103309906,-0.32450985943196303,-1.1247057565001444,0.7158965964978159,1.1662519736086026,-1.5120103356642427,0.16745660241094418,-0.14018357758297922,0.27628974443561855,-0.930505519703079,0.5699971639950119,-0.7003236689923904,-0.09727276646333173,-2.1180811339661325,-0.8789660657132872,-0.9797141657550237,-0.5421182279772881,0.02636657753624358,-0.16878309938690964,0.10185700387401622,0.3476324947050279,1
-0.06082132884675137,-0.26482994976396046,1.7288508470737518,-0.17716403483925494,-0.972820738851569,2.193077786897374,-0.9472427932633446,-0.9168523189759819,0.5994874745441131,-1.3174350574715685,-0.05581850840726756,-0.6661936492006475,-0.3930382567531412,1.514976450433209,-0.6601607211216358,-0.9122202742220713,0.6588804009693705,1.4203481467520744,-0.07594057984296823,1.7631259416752412,0.7040629728157994,-0.4528960152442202,2.1926125639389533,-0.17535330344170755,0.7026446518825841,1.0068424556930582,-0.744109476355386,1.2975674072146783,1.0874618542868355,-0.9976507384355506,0.39301669897028113,0.5125385354499432,0.7886151755377793,1.105576556342381,-1.5137251036599948,0.20035533379105325,-0.1393368778040097,0.4972712949775316,0.07247031769623379,0.4562575863871676,0.3354138730936959,-0.4764843693225973,1.2337758313191924,-1.0341458523882276,0.9593288728597568,-0.544326134601679,0.046070780781669984,1.3181612667472171,0.4041799407577005,0.3328319153852891,0
-0.09460917817744598,-1.6420142727389593,0.071807094975471,-0.18574567715381524,-0.8111022203899158,1.4860245825134066,-0.7470589475036233,-0.751793559158684,0.1268335993271773,-1.4817930990210513,-0.06707592747859334,-0.6235920352899843,-0.43241070864117365,0.6153634586292525,-0.6896265183658635,-0.6574772455684995,-1.06870589651487,-0.6465560260468461,-0.07594017430233813,1.698917558292709,1.1600534368155435,0.7683774999437912,-2.4837441055799245,-0.05336961852118091,0.665169609428513,1.009652534325897,-0.7015622263901581,1.2713375324412288,1.1982645427946705,-1.0172952930879895,0.7674616149065373,0.7288826115953869,0.7595412110912071,0.9793544800388921,-1.7523381042567603,0.7355009473426303,-0.5377896863375872,1.7312996748870786,0.4834221323920797,0.41450795279083347,-0.08582062079975643,0.0010828934913747804,-0.03168857176880063,-1.1978874269279594,-2.6789292131601847,-0.5398470135184714,0.028785562584740756,1.4264639672535733,-0.16851254589461656,-1.395518193573889,0
